transit_date,station_complex_id,station_ridership
3/19/2025,145,3477
3/19/2025,223,15226
3/19/2025,396,14339
3/19/2025,399,20338
3/19/2025,150,1861
3/19/2025,20,4402
3/19/2025,314,16227
3/19/2025,624,52231
3/19/2025,9,24768
3/19/2025,13,9066
3/19/2025,153,21711
3/19/2025,16,13346
3/19/2025,296,3741
3/19/2025,303,7483
3/19/2025,312,11154
3/19/2025,610,127015
3/19/2025,622,22845
3/19/2025,14,15300
3/19/2025,152,4499
3/19/2025,160,8001
3/19/2025,22,4829
3/19/2025,234,12234
3/19/2025,309,9194
3/19/2025,8,11330
3/19/2025,156,3572
3/19/2025,17,8826
3/19/2025,333,16279
3/19/2025,613,40500
3/19/2025,308,8491
3/20/2025,119,23002
3/20/2025,103,3165
3/20/2025,107,5154
3/20/2025,144,4941
3/20/2025,150,1908
3/20/2025,153,20781
3/20/2025,154,5092
3/20/2025,158,8439
3/20/2025,223,15329
3/20/2025,234,11577
3/20/2025,276,16094
3/20/2025,303,7619
3/20/2025,305,9892
3/20/2025,308,8442
3/20/2025,323,9254
3/20/2025,325,3876
3/20/2025,392,19900
3/20/2025,393,10837
3/20/2025,397,34567
3/20/2025,399,22164
3/20/2025,404,17402
3/20/2025,405,24289
3/20/2025,409,9383
3/20/2025,602,75682
3/20/2025,607,83836
3/20/2025,609,42168
3/20/2025,610,124703
3/20/2025,612,47984
3/20/2025,614,53033
3/20/2025,618,38084
3/20/2025,622,20676
3/20/2025,625,25233
3/20/2025,164,68037
3/20/2025,225,47852
3/20/2025,277,15948
3/20/2025,398,22047
3/20/2025,413,13593
3/20/2025,414,18925
3/20/2025,601,35621
3/20/2025,611,155656
3/20/2025,613,39871
3/20/2025,624,49225
3/20/2025,635,20859
3/20/2025,146,7657
3/20/2025,151,17944
3/20/2025,152,4432
3/20/2025,155,5789
3/20/2025,220,2076
3/20/2025,231,18670
3/20/2025,306,5856
3/20/2025,314,16122
3/20/2025,316,21457
3/20/2025,318,60541
3/20/2025,320,10999
3/20/2025,328,12414
3/20/2025,333,15927
3/20/2025,394,8831
3/20/2025,407,14831
3/20/2025,471,17629
3/20/2025,628,68699
3/20/2025,307,8629
3/20/2025,324,13639
3/20/2025,329,5904
3/20/2025,440,6981
3/20/2025,441,5391
3/20/2025,167,37521
3/20/2025,298,4097
3/20/2025,619,32822
3/20/2025,13,8794
3/20/2025,143,6939
3/20/2025,149,3036
3/20/2025,159,10868
3/20/2025,17,8844
3/20/2025,296,3520
3/20/2025,299,5278
3/20/2025,300,5552
3/20/2025,304,6475
3/20/2025,313,30635
3/20/2025,437,2290
3/20/2025,8,10327
3/20/2025,16,13259
3/20/2025,310,26065
3/20/2025,326,4937
3/20/2025,395,10207
3/20/2025,623,34517
3/20/2025,9,24124
3/20/2025,157,7267
3/20/2025,22,4309
3/20/2025,327,15740
3/20/2025,20,4002
3/20/2025,222,6397
3/18/2025,103,2829
3/18/2025,107,5103
3/18/2025,143,7263
3/18/2025,150,1870
3/18/2025,154,5152
3/18/2025,157,7745
3/18/2025,162,17933
3/18/2025,164,67078
3/18/2025,167,36465
3/18/2025,225,49126
3/18/2025,276,16681
3/18/2025,305,10050
3/18/2025,308,8376
3/18/2025,314,15393
3/18/2025,318,60400
3/18/2025,325,4367
3/18/2025,326,4876
3/18/2025,327,16937
3/18/2025,328,12911
3/18/2025,393,11525
3/18/2025,403,22722
3/18/2025,471,21831
3/18/2025,602,78859
3/18/2025,605,18477
3/18/2025,618,36903
3/18/2025,619,32763
3/18/2025,622,22378
3/18/2025,624,52370
3/18/2025,628,70890
3/18/2025,635,24029
3/18/2025,146,7679
3/18/2025,155,5765
3/18/2025,168,13434
3/18/2025,231,18816
3/18/2025,277,15341
3/18/2025,309,9208
3/18/2025,316,20297
3/18/2025,396,14170
3/18/2025,397,34626
3/18/2025,414,20033
3/18/2025,440,7184
3/18/2025,607,85257
3/18/2025,609,45471
3/18/2025,610,128967
3/18/2025,611,156391
3/18/2025,612,47428
3/18/2025,613,40666
3/18/2025,614,55428
3/18/2025,625,23660
3/18/2025,118,5616
3/18/2025,153,21036
3/18/2025,160,7768
3/18/2025,234,12188
3/18/2025,413,14230
3/18/2025,436,2456
3/18/2025,438,9242
3/18/2025,147,7609
3/18/2025,152,4578
3/18/2025,159,10360
3/18/2025,394,8802
3/18/2025,399,21842
3/18/2025,601,35741
3/18/2025,10,18608
3/18/2025,145,3530
3/18/2025,149,2935
3/18/2025,151,18522
3/18/2025,313,30553
3/18/2025,623,34577
3/18/2025,156,3667
3/18/2025,165,17489
3/18/2025,17,8527
3/18/2025,20,4174
3/18/2025,222,6788
3/18/2025,296,3537
3/18/2025,437,2274
3/18/2025,9,24431
3/18/2025,13,8630
3/18/2025,16,12924
3/18/2025,223,15559
3/18/2025,304,6573
3/18/2025,312,11260
3/18/2025,321,6157
3/18/2025,323,8368
3/18/2025,324,12917
3/18/2025,409,8623
3/18/2025,8,10999
3/18/2025,299,5152
3/18/2025,441,5490
3/18/2025,307,7472
3/14/2025,103,3126
3/14/2025,146,6913
3/14/2025,151,16579
3/14/2025,152,4078
3/14/2025,155,6251
3/14/2025,165,16525
3/14/2025,222,6626
3/14/2025,228,18833
3/14/2025,232,13111
3/14/2025,234,12020
3/14/2025,276,11452
3/14/2025,296,3541
3/14/2025,303,7983
3/14/2025,314,15604
3/14/2025,321,5629
3/14/2025,326,4223
3/14/2025,327,13458
3/14/2025,329,5153
3/14/2025,393,11326
3/14/2025,395,9772
3/14/2025,399,18777
3/14/2025,407,13310
3/14/2025,413,10609
3/14/2025,414,15882
3/14/2025,440,7299
3/14/2025,471,16625
3/14/2025,605,19186
3/14/2025,607,78041
3/14/2025,610,99010
3/14/2025,611,136337
3/14/2025,613,36461
3/14/2025,618,37432
3/14/2025,619,31975
3/14/2025,622,19225
3/14/2025,624,39722
3/14/2025,625,25582
3/14/2025,628,56784
3/14/2025,107,4361
3/14/2025,169,12369
3/14/2025,231,20141
3/14/2025,299,5678
3/14/2025,305,9125
3/14/2025,310,26502
3/14/2025,311,13909
3/14/2025,318,50972
3/14/2025,328,9614
3/14/2025,392,19062
3/14/2025,397,35518
3/14/2025,602,72624
3/14/2025,612,39629
3/14/2025,614,51792
3/14/2025,635,18845
3/14/2025,168,10643
3/14/2025,20,3538
3/14/2025,220,2137
3/14/2025,225,36494
3/14/2025,323,10064
3/14/2025,324,9409
3/14/2025,325,3202
3/14/2025,438,8688
3/14/2025,609,35752
3/14/2025,623,36170
3/14/2025,153,20964
3/14/2025,158,8983
3/14/2025,223,14163
3/14/2025,313,30707
3/14/2025,164,55508
3/14/2025,436,2385
3/14/2025,144,4814
3/14/2025,149,2998
3/14/2025,156,3568
3/14/2025,297,1563
3/14/2025,333,11818
3/14/2025,441,5566
3/14/2025,601,34473
3/14/2025,9,23853
3/14/2025,160,8028
3/14/2025,167,36539
3/14/2025,307,10610
3/14/2025,159,10385
3/14/2025,22,3803
3/14/2025,143,6071
3/14/2025,16,13131
3/14/2025,437,2297
3/14/2025,8,9845
3/14/2025,10,18948
3/14/2025,308,10979
3/31/2025,103,2299
3/31/2025,119,17475
3/31/2025,155,4823
3/31/2025,158,7292
3/31/2025,16,11196
3/31/2025,168,9745
3/31/2025,169,11537
3/31/2025,220,1794
3/31/2025,225,38699
3/31/2025,228,18169
3/31/2025,231,14972
3/31/2025,234,9741
3/31/2025,277,12253
3/31/2025,296,3103
3/31/2025,303,6564
3/31/2025,306,6115
3/31/2025,310,23380
3/31/2025,311,11732
3/31/2025,313,26926
3/31/2025,314,13109
3/31/2025,316,16618
3/31/2025,333,12364
3/31/2025,394,6620
3/31/2025,395,7727
3/31/2025,397,30243
3/31/2025,398,18913
3/31/2025,399,13169
3/31/2025,403,18555
3/31/2025,404,13131
3/31/2025,405,15553
3/31/2025,407,11369
3/31/2025,436,1767
3/31/2025,438,7277
3/31/2025,439,8888
3/31/2025,471,17825
3/31/2025,475,11929
3/31/2025,602,62464
3/31/2025,607,69891
3/31/2025,610,101668
3/31/2025,611,125895
3/31/2025,613,34293
3/31/2025,623,29491
3/31/2025,625,18027
3/31/2025,9,22657
3/31/2025,10,17423
3/31/2025,107,3877
3/31/2025,13,8047
3/31/2025,144,4141
3/31/2025,147,6606
3/31/2025,150,1484
3/31/2025,151,12792
3/31/2025,152,2868
3/31/2025,153,16126
3/31/2025,222,5674
3/31/2025,223,11664
3/31/2025,224,9741
3/31/2025,297,1569
3/31/2025,300,4602
3/31/2025,301,6827
3/31/2025,305,5657
3/31/2025,307,11830
3/31/2025,318,48731
3/31/2025,321,4593
3/31/2025,328,9917
3/31/2025,392,16404
3/31/2025,409,7378
3/31/2025,440,5549
3/31/2025,477,21914
3/31/2025,601,29165
3/31/2025,609,34718
3/31/2025,612,38816
3/31/2025,614,45601
3/31/2025,618,28474
3/31/2025,619,27887
3/31/2025,624,38393
3/31/2025,628,54969
3/31/2025,14,11898
3/31/2025,145,2759
3/31/2025,165,13789
3/31/2025,167,28550
3/31/2025,17,7607
3/31/2025,299,4330
3/31/2025,319,9660
3/31/2025,323,7446
3/31/2025,441,4296
3/31/2025,476,16846
3/31/2025,622,17942
3/31/2025,635,17880
3/31/2025,162,13941
3/31/2025,164,53751
3/31/2025,308,8023
3/31/2025,326,3923
3/31/2025,329,4542
3/31/2025,605,15845
3/31/2025,118,4651
3/31/2025,159,9478
3/31/2025,20,3324
3/31/2025,304,6046
3/31/2025,320,8423
3/31/2025,396,11691
3/31/2025,413,10683
3/31/2025,8,10431
3/31/2025,143,5651
3/31/2025,146,6303
3/31/2025,232,9765
3/31/2025,298,3661
3/31/2025,309,7753
3/31/2025,324,10632
3/31/2025,393,8386
3/31/2025,437,1788
3/31/2025,156,3135
3/31/2025,325,2927
3/31/2025,327,11140
3/31/2025,149,2484
3/31/2025,154,4040
3/31/2025,160,6863
3/31/2025,22,3396
3/31/2025,276,13614
3/31/2025,312,9852
3/31/2025,157,6742
3/31/2025,414,14738
3/24/2025,151,16285
3/24/2025,162,15612
3/24/2025,164,55943
3/24/2025,167,25972
3/24/2025,169,11526
3/24/2025,17,6841
3/24/2025,220,1969
3/24/2025,225,39898
3/24/2025,234,9686
3/24/2025,276,14424
3/24/2025,296,3330
3/24/2025,299,4933
3/24/2025,307,11499
3/24/2025,308,8166
3/24/2025,324,10799
3/24/2025,329,4841
3/24/2025,393,10056
3/24/2025,394,8095
3/24/2025,395,9358
3/24/2025,396,12943
3/24/2025,404,14386
3/24/2025,405,22068
3/24/2025,407,10274
3/24/2025,413,11541
3/24/2025,414,16089
3/24/2025,439,9234
3/24/2025,440,6103
3/24/2025,471,19082
3/24/2025,477,22014
3/24/2025,601,28554
3/24/2025,602,61540
3/24/2025,605,17007
3/24/2025,607,67448
3/24/2025,609,34567
3/24/2025,611,129959
3/24/2025,619,24124
3/24/2025,623,27529
3/24/2025,144,4321
3/24/2025,155,4956
3/24/2025,157,6361
3/24/2025,304,6280
3/24/2025,610,108925
3/24/2025,612,40349
3/24/2025,613,34671
3/24/2025,628,57769
3/24/2025,143,6021
3/24/2025,149,2705
3/24/2025,305,9081
3/24/2025,310,23493
3/24/2025,312,10592
3/24/2025,323,6883
3/24/2025,327,14156
3/24/2025,392,18271
3/24/2025,625,20380
3/24/2025,156,3090
3/24/2025,300,5531
3/24/2025,436,2210
3/24/2025,614,48443
3/24/2025,622,19088
3/24/2025,9,23836
3/24/2025,303,7110
3/24/2025,318,50823
3/24/2025,326,3932
3/24/2025,328,10426
3/24/2025,333,12339
3/24/2025,618,30005
3/24/2025,635,17157
3/24/2025,13,8077
3/24/2025,154,4570
3/24/2025,409,7214
3/24/2025,107,4049
3/24/2025,152,3979
3/24/2025,22,3593
3/24/2025,223,13253
3/24/2025,231,15138
3/24/2025,441,4775
3/24/2025,624,41108
3/24/2025,146,6626
3/24/2025,168,10120
3/24/2025,306,6620
3/24/2025,314,13666
3/24/2025,321,5039
3/24/2025,159,11743
3/24/2025,150,1647
3/24/2025,222,5123
3/24/2025,399,20634
3/24/2025,397,31583
3/13/2025,103,3277
3/13/2025,151,18516
3/13/2025,154,5426
3/13/2025,155,6189
3/13/2025,159,10309
3/13/2025,164,65754
3/13/2025,165,18698
3/13/2025,168,12781
3/13/2025,169,14747
3/13/2025,225,47693
3/13/2025,228,22962
3/13/2025,231,19150
3/13/2025,276,15955
3/13/2025,296,3623
3/13/2025,298,4413
3/13/2025,299,5413
3/13/2025,305,10058
3/13/2025,306,6503
3/13/2025,307,13777
3/13/2025,308,10331
3/13/2025,313,31469
3/13/2025,318,59846
3/13/2025,321,6557
3/13/2025,323,9520
3/13/2025,392,20714
3/13/2025,394,8667
3/13/2025,397,38146
3/13/2025,403,22904
3/13/2025,407,14459
3/13/2025,409,9410
3/13/2025,438,9464
3/13/2025,440,7351
3/13/2025,476,19283
3/13/2025,602,77484
3/13/2025,609,44330
3/13/2025,611,153853
3/13/2025,612,49414
3/13/2025,613,42049
3/13/2025,618,38222
3/13/2025,622,22127
3/13/2025,624,49690
3/13/2025,625,24661
3/13/2025,635,21019
3/13/2025,107,5107
3/13/2025,13,8975
3/13/2025,153,21475
3/13/2025,160,7708
3/13/2025,167,38254
3/13/2025,222,6641
3/13/2025,300,5683
3/13/2025,303,7817
3/13/2025,304,6842
3/13/2025,327,16615
3/13/2025,328,12652
3/13/2025,329,5990
3/13/2025,398,23822
3/13/2025,439,10741
3/13/2025,471,22432
3/13/2025,477,23283
3/13/2025,607,84701
3/13/2025,610,127348
3/13/2025,614,58838
3/13/2025,619,33638
3/13/2025,623,33750
3/13/2025,220,2115
3/13/2025,441,5455
3/13/2025,149,2999
3/13/2025,223,16739
3/13/2025,628,70341
3/13/2025,143,6809
3/13/2025,297,1625
3/13/2025,333,16355
3/13/2025,601,35598
3/13/2025,9,24946
3/13/2025,14,14954
3/13/2025,301,8047
3/13/2025,393,11196
3/13/2025,152,4906
3/13/2025,17,8329
3/13/2025,310,28330
3/13/2025,314,17323
3/13/2025,399,24876
3/13/2025,436,2452
3/13/2025,8,10946
3/13/2025,22,4137
3/13/2025,234,12051
3/13/2025,144,5172
3/13/2025,16,13253
3/13/2025,20,4260
3/13/2025,324,13221
3/12/2025,107,5118
3/12/2025,155,6268
3/12/2025,164,66013
3/12/2025,167,38218
3/12/2025,169,14765
3/12/2025,220,2149
3/12/2025,223,15796
3/12/2025,225,48477
3/12/2025,228,23548
3/12/2025,276,16837
3/12/2025,296,3588
3/12/2025,298,4440
3/12/2025,299,5420
3/12/2025,308,10367
3/12/2025,309,9792
3/12/2025,313,30769
3/12/2025,314,16578
3/12/2025,316,20805
3/12/2025,318,60521
3/12/2025,325,4461
3/12/2025,328,13038
3/12/2025,333,16120
3/12/2025,394,8775
3/12/2025,396,14880
3/12/2025,403,22765
3/12/2025,476,20773
3/12/2025,610,129724
3/12/2025,613,40663
3/12/2025,619,32728
3/12/2025,622,23774
3/12/2025,624,52256
3/12/2025,625,24683
3/12/2025,628,72110
3/12/2025,635,21251
3/12/2025,153,22271
3/12/2025,222,6586
3/12/2025,297,1713
3/12/2025,307,13387
3/12/2025,311,14646
3/12/2025,326,4857
3/12/2025,327,16746
3/12/2025,393,11140
3/12/2025,471,23388
3/12/2025,601,35632
3/12/2025,605,19326
3/12/2025,607,83139
3/12/2025,609,44636
3/12/2025,611,157697
3/12/2025,618,37526
3/12/2025,103,3025
3/12/2025,151,18660
3/12/2025,168,13068
3/12/2025,306,6572
3/12/2025,329,5870
3/12/2025,414,19458
3/12/2025,612,48908
3/12/2025,614,59470
3/12/2025,8,10488
3/12/2025,119,22514
3/12/2025,147,7540
3/12/2025,152,4723
3/12/2025,156,3711
3/12/2025,162,18596
3/12/2025,399,21191
3/12/2025,413,14519
3/12/2025,623,33679
3/12/2025,149,2964
3/12/2025,154,5378
3/12/2025,304,6981
3/12/2025,305,9869
3/12/2025,436,2341
3/12/2025,441,5569
3/12/2025,602,79089
3/12/2025,10,18988
3/12/2025,144,4785
3/12/2025,146,7867
3/12/2025,323,9147
3/12/2025,409,8828
3/12/2025,14,15288
3/12/2025,16,13184
3/12/2025,160,7215
3/12/2025,234,11947
3/12/2025,13,9008
3/12/2025,159,9811
3/12/2025,321,6414
3/12/2025,9,25137
3/12/2025,324,13919
3/12/2025,22,4344
3/11/2025,118,5558
3/11/2025,155,5918
3/11/2025,156,3685
3/11/2025,157,8156
3/11/2025,164,65087
3/11/2025,165,17763
3/11/2025,167,36684
3/11/2025,169,14574
3/11/2025,225,47749
3/11/2025,228,22497
3/11/2025,308,9585
3/11/2025,311,14339
3/11/2025,314,16269
3/11/2025,319,11144
3/11/2025,324,13201
3/11/2025,326,4699
3/11/2025,327,17036
3/11/2025,328,12271
3/11/2025,333,16137
3/11/2025,392,20495
3/11/2025,394,8434
3/11/2025,397,36863
3/11/2025,403,22283
3/11/2025,407,13955
3/11/2025,437,2458
3/11/2025,438,9262
3/11/2025,471,20941
3/11/2025,602,78671
3/11/2025,609,43943
3/11/2025,610,128466
3/11/2025,611,152221
3/11/2025,613,42029
3/11/2025,618,36834
3/11/2025,619,31941
3/11/2025,624,49660
3/11/2025,628,71822
3/11/2025,635,21961
3/11/2025,9,25208
3/11/2025,151,18143
3/11/2025,220,2070
3/11/2025,224,12329
3/11/2025,234,11857
3/11/2025,313,30459
3/11/2025,323,8974
3/11/2025,399,22591
3/11/2025,414,19723
3/11/2025,607,82154
3/11/2025,612,47988
3/11/2025,614,59184
3/11/2025,625,23398
3/11/2025,107,5192
3/11/2025,154,5118
3/11/2025,168,12841
3/11/2025,307,13003
3/11/2025,329,5947
3/11/2025,393,11124
3/11/2025,395,10332
3/11/2025,398,22884
3/11/2025,404,16695
3/11/2025,413,14163
3/11/2025,440,7306
3/11/2025,441,5548
3/11/2025,605,18540
3/11/2025,622,23084
3/11/2025,623,33327
3/11/2025,8,11333
3/11/2025,223,15735
3/11/2025,305,9873
3/11/2025,318,59122
3/11/2025,320,10492
3/11/2025,601,35529
3/11/2025,143,6502
3/11/2025,144,4847
3/11/2025,10,17392
3/11/2025,13,8673
3/11/2025,145,3271
3/11/2025,146,7450
3/11/2025,149,2969
3/11/2025,22,4161
3/11/2025,277,15188
3/11/2025,296,3698
3/11/2025,298,4461
3/11/2025,310,27906
3/11/2025,103,2799
3/11/2025,159,10330
3/11/2025,16,12818
3/11/2025,231,18093
3/11/2025,276,16369
3/11/2025,17,8141
3/17/2025,119,19674
3/17/2025,14,13046
3/17/2025,159,9850
3/17/2025,160,6394
3/17/2025,164,58251
3/17/2025,167,30579
3/17/2025,168,10478
3/17/2025,222,5791
3/17/2025,225,42483
3/17/2025,234,10619
3/17/2025,276,15608
3/17/2025,298,4197
3/17/2025,307,6899
3/17/2025,311,12161
3/17/2025,314,13843
3/17/2025,319,9916
3/17/2025,323,7467
3/17/2025,327,14107
3/17/2025,328,9836
3/17/2025,329,5026
3/17/2025,333,13317
3/17/2025,393,10514
3/17/2025,394,8227
3/17/2025,397,33312
3/17/2025,404,14316
3/17/2025,407,12035
3/17/2025,409,7386
3/17/2025,413,11789
3/17/2025,414,16727
3/17/2025,438,8588
3/17/2025,441,5029
3/17/2025,601,29148
3/17/2025,607,72652
3/17/2025,611,132649
3/17/2025,612,42557
3/17/2025,613,38204
3/17/2025,618,30467
3/17/2025,635,18612
3/17/2025,9,22458
3/17/2025,155,5319
3/17/2025,157,6927
3/17/2025,16,11447
3/17/2025,17,7575
3/17/2025,220,1973
3/17/2025,223,14728
3/17/2025,301,7802
3/17/2025,308,7563
3/17/2025,396,13493
3/17/2025,405,21913
3/17/2025,602,65253
3/17/2025,605,16614
3/17/2025,609,36618
3/17/2025,165,15174
3/17/2025,231,16277
3/17/2025,318,52206
3/17/2025,392,18376
3/17/2025,610,110329
3/17/2025,619,27159
3/17/2025,624,41782
3/17/2025,625,21049
3/17/2025,149,2730
3/17/2025,151,16713
3/17/2025,304,6267
3/17/2025,305,9186
3/17/2025,399,21677
3/17/2025,440,6723
3/17/2025,471,17271
3/17/2025,475,13237
3/17/2025,614,47741
3/17/2025,622,18998
3/17/2025,623,29836
3/17/2025,13,7690
3/17/2025,299,5142
3/17/2025,628,57385
3/17/2025,143,5904
3/17/2025,144,4294
3/17/2025,145,2920
3/17/2025,150,1676
3/17/2025,297,1713
3/17/2025,306,5381
3/17/2025,325,2906
3/17/2025,8,11312
3/17/2025,22,3692
3/17/2025,296,3254
3/17/2025,312,10092
3/17/2025,326,3962
3/17/2025,436,2198
3/7/2025,10,19153
3/7/2025,107,4105
3/7/2025,118,6176
3/7/2025,14,12835
3/7/2025,147,7257
3/7/2025,151,16142
3/7/2025,154,5174
3/7/2025,16,13873
3/7/2025,164,54077
3/7/2025,165,16827
3/7/2025,167,37125
3/7/2025,169,11935
3/7/2025,17,9307
3/7/2025,222,6470
3/7/2025,223,14173
3/7/2025,225,36150
3/7/2025,228,18760
3/7/2025,234,12102
3/7/2025,306,6309
3/7/2025,314,16084
3/7/2025,325,3268
3/7/2025,326,3990
3/7/2025,328,8949
3/7/2025,392,18814
3/7/2025,397,36549
3/7/2025,398,21291
3/7/2025,399,19008
3/7/2025,403,19542
3/7/2025,407,13031
3/7/2025,438,9001
3/7/2025,602,72225
3/7/2025,610,98895
3/7/2025,618,35458
3/7/2025,623,34008
3/7/2025,628,55869
3/7/2025,635,18653
3/7/2025,8,9803
3/7/2025,9,24378
3/7/2025,149,2931
3/7/2025,159,9821
3/7/2025,224,10332
3/7/2025,305,8628
3/7/2025,308,10799
3/7/2025,329,5432
3/7/2025,333,11709
3/7/2025,393,10668
3/7/2025,395,9800
3/7/2025,409,9174
3/7/2025,439,10416
3/7/2025,471,16458
3/7/2025,613,36053
3/7/2025,619,30941
3/7/2025,624,38365
3/7/2025,13,9330
3/7/2025,153,20218
3/7/2025,162,17708
3/7/2025,299,5446
3/7/2025,307,12532
3/7/2025,313,30355
3/7/2025,318,48166
3/7/2025,319,9911
3/7/2025,436,2329
3/7/2025,622,18752
3/7/2025,625,25391
3/7/2025,143,6473
3/7/2025,146,6855
3/7/2025,301,8357
3/7/2025,304,7134
3/7/2025,311,13847
3/7/2025,601,33793
3/7/2025,607,74205
3/7/2025,609,33183
3/7/2025,614,49864
3/7/2025,220,2085
3/7/2025,303,7957
3/7/2025,612,39134
3/7/2025,231,19000
3/7/2025,323,9752
3/7/2025,394,8487
3/7/2025,441,5392
3/7/2025,155,6086
3/7/2025,22,3808
3/7/2025,309,9482
3/7/2025,413,10460
3/7/2025,414,15068
3/7/2025,276,10948
3/7/2025,296,3555
3/7/2025,475,14495
3/7/2025,611,134463
3/10/2025,118,4863
3/10/2025,13,7500
3/10/2025,145,2953
3/10/2025,147,7702
3/10/2025,153,19786
3/10/2025,156,3301
3/10/2025,159,9161
3/10/2025,164,58017
3/10/2025,223,14254
3/10/2025,225,40812
3/10/2025,234,11061
3/10/2025,277,13693
3/10/2025,298,4521
3/10/2025,301,8188
3/10/2025,306,6389
3/10/2025,311,12922
3/10/2025,314,14713
3/10/2025,318,52884
3/10/2025,323,7545
3/10/2025,326,3979
3/10/2025,327,15089
3/10/2025,392,18589
3/10/2025,394,8299
3/10/2025,404,13966
3/10/2025,405,21636
3/10/2025,475,13709
3/10/2025,414,17210
3/10/2025,438,9089
3/10/2025,602,67797
3/10/2025,607,73137
3/10/2025,610,107960
3/10/2025,612,40745
3/10/2025,619,27698
3/10/2025,622,21641
3/10/2025,623,30773
3/10/2025,628,58939
3/10/2025,8,10245
3/10/2025,143,6000
3/10/2025,169,12156
3/10/2025,17,7707
3/10/2025,296,3462
3/10/2025,299,5423
3/10/2025,303,7701
3/10/2025,305,9390
3/10/2025,316,17441
3/10/2025,396,13675
3/10/2025,399,21444
3/10/2025,477,23819
3/10/2025,601,30433
3/10/2025,609,36066
3/10/2025,611,131198
3/10/2025,624,43143
3/10/2025,16,11365
3/10/2025,160,7422
3/10/2025,167,32128
3/10/2025,228,19705
3/10/2025,304,6600
3/10/2025,328,9749
3/10/2025,441,5109
3/10/2025,613,36154
3/10/2025,614,53129
3/10/2025,625,20862
3/10/2025,635,19711
3/10/2025,313,27471
3/10/2025,476,17542
3/10/2025,146,6783
3/10/2025,222,6048
3/10/2025,231,17089
3/10/2025,276,13972
3/10/2025,409,7329
3/10/2025,436,2278
3/10/2025,437,2195
3/10/2025,149,2748
3/10/2025,151,17783
3/10/2025,155,5428
3/10/2025,618,31489
3/10/2025,9,22913
3/10/2025,107,4246
3/10/2025,320,9343
3/10/2025,329,5077
3/10/2025,471,17266
3/10/2025,297,1543
3/10/2025,308,8997
3/10/2025,413,11771
3/10/2025,103,2453
3/10/2025,307,11591
3/10/2025,158,8653
3/6/2025,107,5007
3/6/2025,155,5933
3/6/2025,157,7924
3/6/2025,16,14307
3/6/2025,160,6894
3/6/2025,168,12702
3/6/2025,17,8810
3/6/2025,22,4242
3/6/2025,222,6302
3/6/2025,224,11265
3/6/2025,225,45991
3/6/2025,296,3609
3/6/2025,297,1812
3/6/2025,299,5346
3/6/2025,305,9709
3/6/2025,307,13855
3/6/2025,308,10585
3/6/2025,312,12259
3/6/2025,318,56485
3/6/2025,320,11037
3/6/2025,323,9125
3/6/2025,324,13604
3/6/2025,325,4646
3/6/2025,326,4954
3/6/2025,329,5860
3/6/2025,333,16285
3/6/2025,393,10650
3/6/2025,398,22891
3/6/2025,399,19208
3/6/2025,409,8915
3/6/2025,413,14145
3/6/2025,414,18635
3/6/2025,436,2367
3/6/2025,438,9470
3/6/2025,440,7147
3/6/2025,441,5426
3/6/2025,601,34626
3/6/2025,602,76706
3/6/2025,609,41179
3/6/2025,610,124006
3/6/2025,612,47436
3/6/2025,613,41220
3/6/2025,623,33423
3/6/2025,624,47579
3/6/2025,625,23991
3/6/2025,146,7272
3/6/2025,151,16933
3/6/2025,153,20826
3/6/2025,159,9648
3/6/2025,164,62072
3/6/2025,169,14370
3/6/2025,20,4153
3/6/2025,234,11607
3/6/2025,276,15802
3/6/2025,407,13833
3/6/2025,471,21471
3/6/2025,607,80248
3/6/2025,611,151006
3/6/2025,619,31624
3/6/2025,628,68414
3/6/2025,149,2876
3/6/2025,152,4263
3/6/2025,167,36446
3/6/2025,223,14322
3/6/2025,314,17042
3/6/2025,392,20075
3/6/2025,605,18841
3/6/2025,9,28200
3/6/2025,144,4566
3/6/2025,154,5120
3/6/2025,327,15764
3/6/2025,328,12133
3/6/2025,614,55472
3/6/2025,635,20528
3/6/2025,220,2020
3/6/2025,298,4575
3/6/2025,301,8460
3/6/2025,319,11407
3/6/2025,10,21330
3/6/2025,103,2731
3/6/2025,304,7070
3/6/2025,316,20106
3/6/2025,618,37077
3/6/2025,622,21515
3/6/2025,231,17281
2/28/2025,143,6278
2/28/2025,154,5146
2/28/2025,157,7425
2/28/2025,160,7212
2/28/2025,162,16696
2/28/2025,164,53329
2/28/2025,17,8644
2/28/2025,222,6500
2/28/2025,223,13759
2/28/2025,225,35375
2/28/2025,228,17774
2/28/2025,234,12224
2/28/2025,305,8973
2/28/2025,309,9662
2/28/2025,310,26500
2/28/2025,314,16061
2/28/2025,325,3206
2/28/2025,436,2342
2/28/2025,394,8556
2/28/2025,409,9050
2/28/2025,413,10361
2/28/2025,441,5458
2/28/2025,601,33446
2/28/2025,605,18556
2/28/2025,609,33590
2/28/2025,611,131447
2/28/2025,612,38762
2/28/2025,619,28997
2/28/2025,623,33044
2/28/2025,624,38210
2/28/2025,625,24174
2/28/2025,635,17829
2/28/2025,8,10021
2/28/2025,107,4393
2/28/2025,13,8765
2/28/2025,167,34288
2/28/2025,168,10000
2/28/2025,169,12033
2/28/2025,276,10753
2/28/2025,296,3585
2/28/2025,307,12927
2/28/2025,318,49739
2/28/2025,323,9434
2/28/2025,326,4248
2/28/2025,327,13202
2/28/2025,395,10061
